state,year,sid,cdl,pre2_cdl,caselaw,anywhere,assumption,civil,homicide_c,robbery_gun_r,jhcitizen_c,jhpolice_c,homicide,robbery,assault,burglary,larceny,motor,murder,hc_felonywsus,jhcitizen,jhpolice,population,police,unemployrt,income,blackm_15_24,whitem_15_24,blackm_25_44,whitem_25_44,prisoner,lagprisoner,poverty,exp_subsidy,exp_pubwelfare,northeast,midwest,south,west,effyear
Michigan,2000,23,0,0,0,0,0,0,669,0.464775383,15,16,6.905054569,141.5278168,369.0230408,720.3344727,2351.052246,575.152832,6.863768578,0.681216121,0.165143311,0.175464764,9688555,292.9229385,3.700000048,57623,0.16456531,3.105602503,0.331205219,6.788422108,492.5192566,472.6080933,9.820195065,93.83337402,1048.737549,0,1,0,0,2006
Michigan,2001,23,0,0,0,0,0,0,672,0.488985091,14,6,6.8992939,132.8216705,375.2620544,739.6002197,2327.567139,550.3726807,6.868493557,0.646808803,0.1540021,0.071867645,9740127,293.589601,5.199999809,55477,0.174925849,3.146211624,0.342131048,6.660601139,501.5232239,492.5192566,9.894501376,74.20959473,1150.805664,0,1,0,0,2006
Michigan,2002,23,0,0,0,0,0,0,678,0.46349287,7,5,6.920345783,120.9223328,371.708313,724.3908081,2188.043945,507.5226746,6.971381187,0.673662007,0.081656002,0.061241999,9797198,286.61256,6.199999809,51769,0.183276892,3.165905237,0.349110007,6.509442806,516.3823242,501.5232239,11.03372617,86.16143036,1178.374146,0,1,0,0,2006
Michigan,2003,23,0,0,0,0,0,0,612,0.464368224,18,8,6.228475094,114.5347366,348.2043152,695.2687988,2122.342773,546.630127,6.208120823,0.692052782,0.19336769,0.091595225,9825840,283.0495917,7.099999905,53373,0.19383584,3.19906497,0.356050998,6.369236469,502.3285522,516.3823242,11.07999927,93.83076477,1102.174927,0,1,0,0,2006
Michigan,2004,23,0,1,0,0,0,0,643,0.473359197,10,13,6.52202034,114.9823074,327.3790588,651.5224609,1977.784912,513.0791626,6.52202034,0.5274418,0.111574225,0.142003551,9858908,280.5178829,7,48776,0.200478598,3.1948874,0.363600105,6.241644382,495.8257141,502.3285522,12.59554304,132.0873566,1165.018555,0,1,0,0,2006
Michigan,2005,23,0,1,0,0,0,0,629,0.483218461,2,2,6.375700474,135.298645,372.60849,714.8792114,1967.344482,489.3273926,6.568288803,0.3344962,0.030408746,0.030408746,9865583,269.9688402,6.800000191,51300,0.207225457,3.193982601,0.368280321,6.134893417,502.2105713,495.8257141,13.09922586,117.9847565,1372.440063,0,1,0,0,2006
Michigan,2006,23,0.246575341,0,0,1,0,1,723,0.492414653,5,10,7.161505222,141.0311432,363.4439087,756.3262939,1973.108643,496.5706482,7.141694546,0.237726316,0.059431579,0.108957894,10095643,256.506693,6.900000095,52606,0.212230161,3.118335247,0.371526599,5.902992249,510.8837585,502.2105713,13.16298526,118.6210175,1274.47522,0,1,0,0,2006
Michigan,2007,23,1,0,0,1,0,1,663,0.471939534,6,11,6.568240643,132.3951263,347.7105713,744.1331177,1891.494873,415.4436951,6.528613567,0.257578075,0.06934794,0.118882187,10094027,260.7284486,7.199999809,51916,0.218763039,3.08432889,0.380452722,5.86109972,497.6507263,510.8837585,13.57522622,122.7252197,1316.121704,0,1,0,0,2006
Michigan,2008,23,1,0,0,1,0,1,554,0.501360118,6,5,5.514799118,131.7379913,329.5938416,743.4625854,1834.297852,355.5253601,5.504844666,0.27872631,0.069681577,0.059727065,10045697,263.7447655,8.399999619,50418,0.225977346,3.062485456,0.390794188,5.839664459,485.1629639,497.6507263,13.96355076,120.4509964,1344.106689,0,1,0,0,2006
Michigan,2009,23,1,0,0,1,0,1,623,0.500120699,18,7,6.205668926,123.784668,321.2504272,757.4900513,1779.303711,292.3039246,6.185747147,0.169336066,0.189257964,0.079687558,10039208,253.1972642,13.69999981,46753,0.22898221,3.022698641,0.39813897,5.784360886,453.0038757,485.1629639,15.59444729,131.8580475,1426.125977,0,1,0,0,2006
Michigan,2010,23,1,0,0,1,0,1,567,0.487775177,16,10,5.722249985,115.9890976,320.1936951,745.4870605,1685.1875,276.0506287,5.883724213,0.413778216,0.171566576,0.111013666,9908690,246.5108909,13.30000019,46441,0.25669387,2.980404139,0.432478964,5.908157349,445.1950684,453.0038757,15.36210135,140.2624359,1460.317871,0,1,0,0,2006
Minnesota,2000,24,0,0,0,0,0,0,151,0.075141393,1,1,3.156620979,77.61943054,161.1549072,545.9490967,2471.989746,280.7929382,3.0730021,0.606238484,0.041809551,0.041809551,4783596,250.0420186,3.099999905,68688,1.974372387,2.569886684,2.746448517,5.133000374,130.4039917,124.9919357,7.036421972,150.2761383,1419.052002,0,1,0,0,NA
Minnesota,2001,24,0,0,0,0,0,0,119,0.081958488,1,3,2.460524559,77.70295715,145.3983917,527.1725464,2574.63916,310.7911377,2.398494482,0.475563586,0.041353356,0.082706712,4836367,253.8475678,3.900000095,64879,1.971996784,2.556050777,2.703124046,4.97369194,136.5901337,130.4039917,7.331598284,155.9187469,1521.96582,0,1,0,0,NA
Minnesota,2002,24,0,0,0,0,0,0,112,0.089662179,0,3,2.293999434,80.63817596,145.5460663,574.196228,2501.893066,283.5137329,2.212070704,0.409642756,0.020482138,0.081928551,4882303,257.7267327,4.5,66200,1.958174229,2.526717424,2.661448956,4.830322742,146.0171509,136.5901337,7.601105462,167.4100647,1673.605103,0,1,0,0,NA
Minnesota,2003,24,0,0,0,0,0,0,127,0.079365082,0,2,2.581519127,79.3969574,146.1708984,563.0150757,2362.313477,279.4748535,2.52053833,0.630134583,0.020326922,0.060980767,4919584,251.1187938,4.900000095,62621,1.951567411,2.501471758,2.629429579,4.701210499,159.8712463,146.0171509,8.13202905,183.9673157,1900.810303,0,1,0,0,NA
Minnesota,2004,24,0,0,0,0,0,0,113,0.259705156,0,5,2.278800964,82.07717133,150.1387024,565.6266479,2287.936279,272.6091309,2.278800964,0.423493981,0.02016638,0.120998286,4958748,253.5317383,4.599999905,64760,1.947043896,2.482763767,2.623646021,4.605315685,176.617157,159.8712463,8.243895435,176.2103577,1742.716309,0,1,0,0,NA
Minnesota,2005,24,0,0,0,0,0,0,115,0.251481801,1,2,2.304679394,94.67222595,163.2514648,595.5291748,2290.731201,286.2011108,2.304679394,0.561139345,0.040081382,0.060122073,4989848,256.4206365,4.099999905,60550,1.936992884,2.442900181,2.624088049,4.523644924,185.9976501,176.617157,9.131741087,190.1003571,1825.300049,0,1,0,0,NA
Minnesota,2006,24,0,0,0,0,0,0,127,0.30409357,0,4,2.457857847,105.9007721,171.1210938,585.647522,2245.340332,257.78479,2.399798155,0.387064248,0.019353211,0.096766062,5167101,255.0559782,4,60786,1.867488146,2.318418026,2.560313702,4.270711899,176.2690582,185.9976501,9.425865684,151.7212219,1652.21936,0,1,0,0,NA
Minnesota,2007,24,0,0,0,0,0,0,116,0.320402592,1,2,2.250092268,92.50595093,160.959198,577.1875,2248.016846,244.7363281,2.21129775,0.387946963,0.038794696,0.058192044,5155344,262.1357566,4.599999905,61051,1.873725653,2.318157673,2.598100185,4.247592449,183.6540833,176.2690582,9.336525361,160.0714722,1716.644897,0,1,0,0,NA
Minnesota,2008,24,0,0,0,0,0,0,109,0.316582918,3,1,2.103450298,80.64513397,148.1678162,511.0612488,2172.516846,195.7366791,2.084152699,0.289465636,0.077190839,0.038595419,5181962,264.3207341,5.5,55620,1.865374565,2.292606592,2.610208273,4.191288948,191.2403107,183.6540833,9.450358764,159.0630493,1767.905762,0,1,0,0,NA
Minnesota,2009,24,0,0,0,0,0,0,74,0.313898861,2,4,1.426208854,69.74932098,142.4666901,493.0057068,2026.758423,164.70784,1.426208854,0.173457831,0.057819277,0.096365459,5188581,264.214821,8,57016,1.851296186,2.284054041,2.621082783,4.122495174,192.4611053,191.2403107,10.75665967,168.8613892,1944.369995,0,1,0,0,NA
Minnesota,2010,24,0,0,0,0,0,0,96,0.321133405,2,9,1.818319201,64.17151642,136.9989929,462.4402466,1959.03064,162.6448669,1.818319201,0.170467421,0.056822475,0.189408258,5279601,255.8716085,7.099999905,52554,1.753295422,2.194900751,2.529168367,4.181565762,185.5443268,192.4611053,10.71281712,199.3523712,2031.789551,0,1,0,0,NA
Mississippi,2000,25,0,0,1,0,0,0,255,0.481317043,0,0,9.275277138,98.31793976,228.7901764,979.1055298,2537.352051,253.4514923,6.219891548,1.127582669,0.036373638,0.036373638,2749244,277.0943576,5.599999905,43426,1.816681266,11.68797684,3.186912537,24.54027367,736.2387695,659.0650635,17.81489748,72.12822723,1166.555054,0,0,1,0,2006
Mississippi,2001,25,0,0,1,0,0,0,282,0.43260473,3,0,10.20786381,119.2365417,191.2345581,1079.463501,2545.269287,342.9046021,6.769044399,1.122141123,0.144792393,0.036198098,2762576,298.8153086,5.599999905,37144,1.858337998,11.83344841,3.159225225,24.11169815,776.8112183,736.2387695,19.19418687,76.55884552,1273.021851,0,0,1,0,2006
Mississippi,2002,25,0,0,1,0,0,0,264,0.446960658,1,0,9.512735367,120.9270477,184.1651154,1066.327148,2539.179688,343.1430969,6.666121483,1.189091921,0.07206618,0.03603309,2775227,301.9933144,6.699999809,37428,1.898979783,11.94219398,3.129689932,23.7136631,717.887207,776.8112183,19.15378454,74.28581238,1490.589722,0,0,1,0,2006
Mississippi,2003,25,0,0,1,0,0,0,267,0.421419084,2,0,9.58537674,108.2752686,178.5680237,1061.356079,2452.240967,322.9589844,6.713353634,1.184709549,0.107700862,0.035900287,2785493,279.3760386,6.400000095,38799,1.943749309,12.02663231,3.091984034,23.29239464,739.151001,717.887207,18.60489328,69.8315506,1579.522095,0,0,1,0,2006
Mississippi,2004,25,0,1,1,0,0,0,227,0.445864975,0,0,8.092611313,89.23262024,166.7362976,986.1220703,2332.953613,280.8884583,6.345747471,0.606054544,0.035650268,0.035650268,2805028,315.7544238,6.400000095,40117,1.974882245,12.08979034,3.06485343,22.905653,748.0495605,739.151001,19.5799828,64.87459564,1638.56665,0,0,1,0,2006
Mississippi,2005,25,0,1,1,0,0,0,214,0.420790017,1,0,7.577485085,85.15818787,154.5594482,951.2930298,2155.44043,265.2828064,5.771636009,0.495723337,0.07081762,0.03540881,2824156,301.0456929,7.800000191,36716,2.007856607,12.07688236,3.034853697,22.57442665,726.4117432,748.0495605,20.94604547,61.23241043,1692.375854,0,0,1,0,2006
Mississippi,2006,25,0.5,0,1,1,1,1,232,0.449600488,0,1,7.971029282,111.80056,153.9920502,932.8853149,1994.750122,285.3765869,6.287493229,0.721515596,0.034357887,0.068715774,2910540,316.0925464,6.800000191,37560,1.986504197,11.72995377,2.955637217,21.76977539,723.8519287,726.4117432,20.21233173,60.42007828,1438.077271,0,0,1,0,2006
Mississippi,2007,25,1,0,1,1,1,1,204,0.462313294,0,0,7.019673824,99.06686401,149.7186279,936.8167725,1968.743164,245.8950348,5.540036678,0.653793156,0.034410164,0.034410164,2906118,297.6823377,6.300000191,39201,2.01382041,11.70795536,2.966362715,21.70631027,771.8544312,723.8519287,20.07351388,66.42150116,1511.11792,0,0,1,0,2006
Mississippi,2008,25,1,0,1,1,1,1,234,0.454075038,1,0,8.017021179,105.9343109,160.9913635,884.2705078,1859.743286,217.6586914,6.509546757,0.959301651,0.068521544,0.034260772,2918790,282.4115473,7,36907,2.025599718,11.59562683,2.960302114,21.50182152,779.5696411,771.8544312,20.23030091,57.22700882,1528.596436,0,0,1,0,2006
Mississippi,2009,25,1,0,1,1,1,1,194,0.455035359,2,0,6.638742924,101.6001434,147.0447388,1011.518555,1790.715332,186.1243439,5.3383708,0.718626797,0.102660969,0.034220323,2922240,299.9069207,9.600000381,35657,2.03477478,11.49019241,2.972822189,21.36480904,735.1210327,779.5696411,21.23186323,69.27745819,1784.396729,0,0,1,0,2006
Mississippi,2010,25,1,0,1,1,1,1,208,0.52536881,1,0,7.029703617,93.92089844,138.1945038,1028.905273,1783.449341,181.1500549,5.745430946,0.709729671,0.067593306,0.033796653,2958873,348.9504281,10.69999981,37985,2.068017006,11.24478817,2.943147659,21.06710815,711.9940796,735.1210327,21.12689527,76.33244324,1751.242065,0,0,1,0,2006
Missouri,2000,26,0,0,0,0,0,0,347,0.441563576,3,9,6.386714935,139.8451385,333.5632324,767.2340698,2936.398193,454.524292,6.11063242,0.975492477,0.073622078,0.184055194,5433153,294.8380066,3.299999952,57098,0.007196558,1.074256539,0.009773331,2.014631271,503.9799194,478.2988892,10.6974164,114.2988052,933.7529907,0,1,0,0,2007
Missouri,2001,26,0,0,0,0,0,0,372,0.446145922,11,10,6.803721428,142.1282806,383.0934143,786.0310059,3062.040527,512.3641357,6.6574049,1.024216175,0.219474882,0.201185316,5467596,313.0809226,4.5,50911,0.008303466,1.09750247,0.010571374,1.943066001,525.9532471,503.9799194,11.08024441,119.4659119,1053.470703,0,1,0,0,2007
Missouri,2002,26,0,0,0,0,0,0,331,0.432374716,7,6,6.011663914,127.5707779,394.7901611,775.9042358,2904.505615,506.3237915,5.99350214,0.980754852,0.145297021,0.127134889,5505963,342.1381509,5.199999809,51843,0.009280847,1.112739086,0.011115222,1.884338856,546.6618652,525.9532471,11.45334613,129.7006989,1210.065308,0,1,0,0,2007
Missouri,2003,26,0,0,0,0,0,0,289,0.448250085,6,10,5.221551895,120.8003311,355.7882385,758.7872314,2920.021973,541.1442871,5.221551895,0.794976771,0.126473576,0.198744193,5534753,344.1526659,5.599999905,51879,0.010045615,1.138442874,0.011274216,1.835330367,547.5040894,546.6618652,11.80692255,127.7169876,1197.366577,0,1,0,0,2007
Missouri,2004,26,0,0,0,0,0,0,354,0.434087485,5,9,6.337142467,118.6871567,353.7879944,724.5108032,2833.168213,463.5243835,6.390847206,1.145698071,0.107409194,0.179015324,5586114,341.4359249,5.699999809,48638,0.011063147,1.139128208,0.011832912,1.807428241,556.397522,547.5040894,13.169119,135.0609894,1169.171143,0,1,0,0,2007
Missouri,2005,26,0,1,0,0,0,0,402,0.469288498,5,6,7.137897968,127.7719269,377.3852844,760.3459473,2828.312256,456.3105469,7.173409939,1.367209315,0.106535792,0.124291755,5631910,330.0478878,5.300000191,48009,0.010760115,1.147568107,0.012695516,1.775561094,547.2921143,556.397522,13.5080106,142.6411133,1252.054932,0,1,0,0,2007
Missouri,2006,26,0,1,0,0,0,0,370,0.474792689,4,8,6.332674503,130.0252075,379.3614502,765.175354,2628.453613,434.8151245,6.315559387,0.99268955,0.085576683,0.154038027,5842713,331.6609938,4.800000191,48207,0.011176315,1.113968849,0.013332848,1.712663293,516.3183594,547.2921143,13.40303725,77.53460693,1110.07312,0,1,0,0,2007
Missouri,2007,26,0.339726031,0,0,0,0,1,367,0.498705,7,15,6.290015221,132.3474121,394.539917,768.975769,2678.775146,409.1252136,6.290015221,0.942645371,0.137112051,0.274224102,5834644,341.9403138,5,48377,0.011723081,1.103254914,0.014225375,1.730988264,511.7192993,516.3183594,13.00583206,78.52996063,1046.265991,0,1,0,0,2007
Missouri,2008,26,1,0,0,0,0,1,456,0.51406163,12,15,7.762591362,125.9037857,344.6352234,779.1871338,2554.181885,353.4362183,7.762591362,1.412927866,0.221301943,0.27237162,5874327,345.8949425,6.099999905,46620,0.012580165,1.090371728,0.014844254,1.732794285,513.8630981,511.7192993,13.1919282,87.07723236,1074.38623,0,1,0,0,2007
Missouri,2009,26,1,0,0,0,0,1,387,0.522388041,3,13,6.55445385,125.9572983,340.137207,738.2821655,2384.059814,295.1705933,6.55445385,1.033131003,0.067746297,0.23711203,5904382,346.9626457,9.100000381,49574,0.013515386,1.068782449,0.015513902,1.732340455,517.6325073,513.8630981,14.40143947,94.10496521,1212.780151,0,1,0,0,2007
Missouri,2010,26,1,0,0,0,0,1,420,0.52886498,5,10,7.046491623,102.8787766,323.2662048,738.925293,2354.199219,269.2934265,7.063269138,1.291856766,0.100664169,0.184550971,5960413,341.8387283,9.399999619,46184,0.011291164,0.993605673,0.014260757,1.803465605,513.7731323,517.6325073,14.02751789,93.36752319,1226.927612,0,1,0,0,2007
Montana,2000,27,0,0,1,0,0,0,20,0.23152709,1,0,2.279376268,23.13566971,259.3930359,413.0229797,3040.459961,216.0848694,1.367625833,0.113968819,0.227937639,0.113968819,877433,277.5140666,4.800000191,41499,0.706834614,12.45656395,1.155074,23.96011925,353.8731689,334.2852478,13.41150834,90.75219727,791.2686157,0,0,0,1,2009
Montana,2001,27,0,0,1,0,0,0,34,0.108695649,0,2,3.865221977,26.147089,310.9230042,417.2166138,2806.151123,207.0167389,2.6147089,0.454732001,0.113683,0.341048986,879639,297.8494587,4.5,39564,0.733596385,12.59312057,1.163886547,23.3075161,378.3370361,353.8731689,14.18490995,96.35201263,843.8002319,0,0,0,1,2009
Montana,2002,27,0,0,1,0,0,0,16,0.166077733,0,1,1.808753729,31.99233055,300.8183594,371.8119202,2676.842529,201.5629883,1.13047111,0.226094216,0.113047108,0.226094216,884587,306.0185149,4.5,42219,0.754476368,12.72333908,1.159071922,22.62434387,375.6555176,378.3370361,14.26134456,101.4203796,904.3439331,0,0,0,1,2009
Montana,2003,27,0,0,1,0,0,0,30,0.140939593,0,0,3.361355782,33.38946915,311.1495056,417.0322266,2554.630371,213.558136,2.352949142,0.448180765,0.112045191,0.112045191,892497,308.124285,4.400000095,40435,0.768630028,12.73460865,1.162917018,21.9739666,405.6036072,375.6555176,14.46604302,101.5019531,881.1880493,0,0,0,1,2009
Montana,2004,27,0,0,1,0,0,0,30,0.103004292,0,0,3.326307535,25.83432198,242.4878082,389.7323608,2448.384033,179.3988495,2.550168991,0.221753836,0.110876918,0.110876918,901901,306.1311607,4.199999809,39195,0.786449969,12.72490025,1.161657453,21.32063293,429.869812,405.6036072,13.86859533,99.7559433,975.3136597,0,0,0,1,2009
Montana,2005,27,0,0,1,0,0,0,18,0.220338985,0,1,1.976607919,19.43664551,234.7770996,399.9336853,2612.855957,216.4385681,2.086419582,0.439246207,0.109811552,0.219623104,910651,307.0331005,3.900000095,41673,0.79909867,12.76218891,1.164222121,20.76975632,387.8544006,429.869812,14.51994233,101.0631638,977.3485718,0,0,0,1,2009
Montana,2006,27,0,0,1,0,0,0,34,0.333333343,0,1,3.599285126,24.77155113,312.2909241,358.2347412,2298.884766,206.3237305,3.387562513,0.423445314,0.105861329,0.211722657,944632,291.4362418,3.200000048,44451,0.784432471,12.2845726,1.143090606,19.73911476,378.1366577,387.8544006,14.03054311,104.4666367,976.0128174,0,0,0,1,2009
Montana,2007,27,0,1,1,0,0,0,23,0.217391297,0,1,2.429196835,24.29196739,306.8181152,356.2470093,2328.015625,212.71315,2.32357955,0.105617255,0.105617255,0.21123451,946815,289.4968922,3.099999905,45906,0.773857594,12.08388138,1.158410072,19.57552338,365.6469421,378.1366577,13.8815925,110.6087799,1104.020752,0,0,0,1,2009
Montana,2008,27,0,1,1,0,0,0,33,0.172413796,0,0,3.450092793,21.22329903,244.2247467,382.0193787,2184.849609,185.1549835,3.450092793,0.418193072,0.104548268,0.104548268,956496,278.2029407,4.199999809,43443,0.786830246,11.82744122,1.167385936,19.30117798,377.1055908,365.6469421,13.90188772,100.312973,1128.286987,0,0,0,1,2009
Montana,2009,27,0.676712334,0,1,1,1,0,32,0.241228074,0,1,3.346380711,23.84296227,228.076767,385.4612427,2042.128784,168.5739288,3.346380711,0.209148794,0.104574397,0.209148794,956257,310.0630897,6.300000191,41105,0.793510556,11.67970562,1.204592466,19.31583214,376.9906921,377.1055908,14.87644012,105.7307816,1313.672974,0,0,0,1,2009
Montana,2010,27,1,0,1,1,1,0,26,0.184713379,0,0,2.642912865,15.95912838,222.5129395,371.4309387,2031.891846,155.1186676,2.74456358,0.406601995,0.101650499,0.101650499,983763,298.954118,7.199999809,41467,0.779049397,11.01993084,1.22976768,20.14194489,377.7332458,376.9906921,14.21643221,106.5154953,1327.268921,0,0,0,1,2009
Nebraska,2000,28,0,0,0,0,0,0,63,0.42720139,0,2,3.794163704,69.0778656,238.4902802,610.1376343,2958.122559,314.9757996,3.673713923,0.180674464,0.06022482,0.180674464,1660445,272.878656,2.799999952,52860,0.594298542,4.40261507,1.382822037,12.41594887,234.5756683,221.3648224,8.962717826,72.06005859,1062.306519,0,1,0,0,NA
Nebraska,2001,28,0,0,0,0,0,0,43,0.410460979,0,0,2.586656094,67.85460663,217.2790985,587.1107788,3170.939453,390.4046021,2.526501179,0.240619168,0.060154792,0.060154792,1662378,272.6215097,3.099999905,53709,0.627534747,4.493863583,1.414600015,12.41011333,236.8294067,234.5756683,9.420480781,74.21880341,1117.071167,0,1,0,0,NA
Nebraska,2002,28,0,0,0,0,0,0,48,0.468726993,1,0,2.86058569,80.99033356,211.9813232,615.5623169,3065.594482,381.9477844,2.800990343,0.238382146,0.119191073,0.059595536,1677978,277.0596516,3.700000048,51867,0.655431688,4.513885021,1.435596943,12.21100616,241.8386841,236.8294067,10.12659284,80.14046478,1200.051147,0,1,0,0,NA
Nebraska,2003,28,0,0,0,0,0,0,56,0.480686694,0,1,3.318202019,69.03044891,200.2771912,600.4168091,2898.92334,363.3431091,3.318202019,0.177760825,0.059253607,0.118507214,1687661,275.7662824,4,52131,0.692496896,4.598613262,1.459771872,12.11570358,239.3845673,241.8386841,10.07560168,83.804039,1270.596558,0,1,0,0,NA
Nebraska,2004,28,0,0,0,0,0,0,40,0.455184549,0,1,2.357777357,67.07876587,211.9052429,579.1879883,2734.962891,311.6392212,2.357777357,0.235777736,0.058944434,0.117888868,1696513,283.1101206,3.900000095,50542,0.742581964,4.70305872,1.509036422,12.22607803,243.4405212,239.3845673,10.14799179,87.5885849,1292.17041,0,1,0,0,NA
Nebraska,2005,28,0,0,0,0,0,0,44,0.435576916,1,0,2.5776577,60.92645645,198.4210663,551.1500854,2657.272217,326.9524536,2.5776577,0.175749391,0.117166266,0.058583133,1706976,270.243987,3.799999952,53523,0.788411796,4.794384956,1.557901263,12.24457741,260.987854,243.4405212,10.92200476,89.50672913,1286.793213,0,1,0,0,NA
Nebraska,2006,28,0,0,0,0,0,0,53,0.452946365,0,0,2.997176409,64.29792023,193.9682159,539.1524658,2533.01001,292.7053833,2.8275249,0.169651493,0.056550499,0.056550499,1768331,269.972081,3,52064,0.819586396,4.736952305,1.575383782,11.88544464,249.2180481,260.987854,11.0044443,98.81137085,1205.537354,0,1,0,0,NA
Nebraska,2007,28,0,0,0,0,0,0,70,0.431003571,0,0,3.967959404,63.26060867,212.6826172,511.7533875,2352.093018,297.5402527,3.911274195,0.170055404,0.056685131,0.056685131,1764131,261.9419986,3,51709,0.870003402,4.779350281,1.636556506,11.90104389,255.3665161,249.2180481,10.79642045,99.09257507,1207.111938,0,1,0,0,NA
Nebraska,2008,28,0,0,0,0,0,0,69,0.477255195,0,1,3.896332741,73.23976135,201.6493378,492.2366943,2167.998535,238.4668579,3.783395529,0.225874364,0.056468591,0.112937182,1770896,271.6139175,3.299999952,51370,0.892034292,4.745281696,1.682594538,11.80978489,255.2380219,255.3665161,10.53026265,95.06842041,1200.430542,0,1,0,0,NA
Nebraska,2009,28,0,0,0,0,0,0,41,0.481967211,2,2,2.313607931,68.84394073,187.4022369,492.4034729,2115.878906,198.0109711,2.313607931,0.282147288,0.169288382,0.169288382,1772124,271.7078489,4.599999905,50414,0.903717816,4.645611763,1.707894087,11.64399338,252.4654083,255.2380219,11.98065147,86.6125412,1245.697998,0,1,0,0,NA
Nebraska,2010,28,0,0,0,0,0,0,54,0.428292692,1,4,2.978219271,56.53101349,184.925354,459.1972961,2034.068604,199.3200836,2.978219271,0.165456623,0.110304415,0.275761038,1813164,266.6609308,4.699999809,52728,1.011105418,5.963001728,1.832928538,13.93613625,252.9831848,252.4654083,11.53331966,89.42158508,1258.061035,0,1,0,0,NA
Nevada,2000,29,0,0,0,0,0,0,129,0.404358357,3,2,6.566282272,231.2451172,251.5547791,892.0981445,2246.024902,670.4733887,6.566282272,1.068929672,0.203605652,0.152704239,1964582,363.3851883,4.5,57935,0.044131525,3.747972965,0.094829336,9.088141441,512.2209473,524.7469482,9.914933558,29.69582176,529.8961792,0,0,0,1,NA
Nevada,2001,29,0,0,0,0,0,0,180,0.401865363,3,9,8.685619354,237.9859772,307.0848999,854.6166992,2174.92749,709.4221191,8.733873367,1.302842975,0.193013772,0.482534438,2072391,362.5281137,5.300000191,55916,0.045309983,3.67541647,0.097857982,8.519000053,493.7774658,512.2209473,9.524554005,35.5561676,501.7348022,0,0,0,1,NA
Nevada,2002,29,0,0,0,0,0,0,181,0.395271599,4,5,8.458758354,239.1819,356.5296326,885.6459961,2217.923828,817.1814575,8.458758354,2.476873875,0.233667359,0.280400813,2139794,388.4486077,5.699999809,54487,0.04645307,3.673157215,0.09991616,8.120922089,489.6733093,493.7774658,10.46077333,49.19873047,589.2915039,0,0,0,1,NA
Nevada,2003,29,0,0,0,0,0,0,197,0.403253585,3,2,8.923823357,236.6851501,340.6454468,994.6665649,2415.366455,944.4304199,8.923823357,2.129034042,0.18119438,0.135895789,2207574,355.8657603,5.300000191,53565,0.047835317,3.66379571,0.102193631,7.738041878,477.5830994,489.6733093,11.40364944,53.33133698,638.8497925,0,0,0,1,NA
Nevada,2004,29,0,0,0,0,0,0,172,0.406116217,5,4,7.474370956,213.1499329,362.7677307,1005.650513,2278.727051,983.6185303,7.474370956,1.129846811,0.260733873,0.217278227,2301197,349.6006643,4.599999905,54487,0.046497539,3.595563412,0.098948501,7.252442837,493.8734131,477.5830994,11.50153594,53.79410553,648.1663208,0,0,0,1,NA
Nevada,2005,29,0,0,0,0,0,0,206,0.423862189,5,10,8.650806427,197.4567413,366.6094055,986.065918,2184.202637,1130.945923,8.650806427,1.637773991,0.251965225,0.461936235,2381281,358.5465134,4.199999809,53842,0.047453452,3.573580742,0.099022336,6.858787537,494.7757263,493.8734131,11.06639662,65.21808624,684.7830811,0,0,0,1,NA
Nevada,2006,29,0,0,0,0,0,0,226,0.494884908,3,11,9.056196213,282.0243835,413.3392029,997.4638672,2020.212891,1081.934937,9.056196213,0.881576598,0.16028665,0.480859965,2495529,363.8507106,4.199999809,56537,0.048526786,3.451813221,0.097614571,6.429097652,516.9645386,494.7757263,10.33159703,64.15106964,665.2026367,0,0,0,1,NA
Nevada,2007,29,0,0,0,0,0,0,193,0.43859902,5,9,7.754376888,278.7557678,447.3833313,1000.836914,2002.236328,898.262146,7.754376888,0.924096704,0.241068706,0.401781172,2488917,383.1787078,4.800000191,56845,0.051669057,3.466969728,0.099320307,6.324759007,538.3867798,516.9645386,10.76086507,66.57254791,693.3807373,0,0,0,1,NA
Nevada,2008,29,0,0,0,0,0,0,165,0.415907323,6,9,6.480155945,254.2970276,438.8047485,950.7370605,1953.747437,625.1583252,6.480155945,0.706926107,0.274915695,0.392736733,2546235,347.2185403,6.699999809,55437,0.054040574,3.386293888,0.098105632,6.062598228,500.4644165,538.3867798,11.32393514,68.88365173,628.6229858,0,0,0,1,NA
Nevada,2009,29,0,0,0,0,0,0,156,0.37956205,5,9,6.127829075,236.7855988,449.0205994,868.6983032,1825.110962,487.0052795,6.127829075,0.864180982,0.235685721,0.39280954,2545763,397.3268525,11.69999981,52283,0.056368168,3.368381023,0.100991331,5.937041283,490.3048706,500.4644165,12.71673758,78.65532684,744.8206177,0,0,0,1,NA
Nevada,2010,29,0,0,0,0,0,0,158,0.350320876,3,10,5.893365383,197.6142273,425.9634705,829.0249023,1586.023926,379.8982544,5.856065273,0.895194709,0.149199113,0.410297573,2680981,368.2607225,14,51525,0.061358139,3.125311136,0.099553108,5.526895046,471.9541016,490.3048706,12.83877058,89.98534393,724.6940308,0,0,0,1,NA
